REG;DEP;LIBDEP;DEPCOM;CODEPOSTAL;LIBCOM;NUMVOIE;INDREP;TYPVOIE;NOMVOIE;NUMAPPT;NUMBOITE;ESC;COULOIR;ETAGE;COMPLIDENT;ENTREE;BAT;IMMEU;COMPLGEO;LIEUDIT;QPV;TYPECONST;NBPIECE;SURFHAB;CONSTRUCT;LOCAT;PATRIMOINE;ORIGINE;FINAN;DATCONV;NEWLOGT;CUS;DPEENERGIE;DPESERRE;SRU_EXPIR;SRU_ALINEA;CODSEGPATRIM;nb
76;11;AUDE;11262;11100;NARBONNE;3;;RUE;PIERRE REVERDY;11;;2;;1;;;BATIMENT 1;;PASTOURET (184);;2;C;4;475.0;1968;1968;1968;1;99;09/06/1988;;;;;2018.0;2.0;17;8.0
76;11;AUDE;11262;11100;NARBONNE;6;;RUE;PIERRE REVERDY;31;;2;;3;;;BATIMENT 1;;PASTOURET (72);;2;C;3;459.0;1967;1967;1967;1;99;09/06/1988;;;;;2018.0;2.0;16;8.0
76;11;AUDE;11262;11100;NARBONNE;19;;RUE;PIERRE REVERDY;22;;10;;2;;;BATIMENT 1;;PASTOURET (184);;2;C;5;583.0;1968;1968;1968;1;99;09/06/1988;;;;;2018.0;2.0;17;8.0
76;11;AUDE;11262;11100;NARBONNE;21;;RUE;PIERRE REVERDY;1;;11;;0;;;BATIMENT 1;;PASTOURET (184);;2;C;3;879.0;1968;1968;1968;1;99;09/06/1988;;;;;2018.0;2.0;17;16.0
76;11;AUDE;11262;11100;NARBONNE;39;;RUE;PIERRE REVERDY;32;;20;;3;;;BATIMENT 1;;PASTOURET (184);;2;C;3;472.0;1968;1968;1968;1;99;09/06/1988;;;;;2018.0;2.0;17;8.0
76;11;AUDE;11262;11100;NARBONNE;23;;RUE;PIERRE REVERDY;12;;12;;1;;;BATIMENT 1;;PASTOURET (184);;2;C;2;475.0;1968;1968;1968;1;99;09/06/1988;;;;;2018.0;2.0;17;8.0
76;11;AUDE;11262;11100;NARBONNE;1;;RUE;PIERRE LAPRADE;11;;2;;1;;;ENSEMBLE 2;;RESIDENCE ISLE SAINT-AMBROISE;;1;C;3;210.0;1992;1992;1992;1;12;01/01/1992;;;;;2025.0;2.0;61;3.0
76;11;AUDE;11262;11100;NARBONNE;6;;RUE;PIERRE LAPRADE;;;19;;0;;;ENSEMBLE 1;;RESIDENCE ISLE SAINT-AMBROISE;;1;I;4;82.0;1992;1992;1992;1;12;01/01/1992;;;;;2025.0;2.0;61;1.0
76;11;AUDE;11262;11100;NARBONNE;7;;RUE;PIERRE LAPRADE;;;20;;0;;;ENSEMBLE 1;;RESIDENCE ISLE SAINT-AMBROISE;;1;I;4;82.0;1992;1992;1992;1;12;01/01/1992;;;;;2025.0;2.0;61;1.0
76;11;AUDE;11262;11100;NARBONNE;4;;RUE;PIERRE LAPRADE;;;17;;0;;;ENSEMBLE 1;;RESIDENCE ISLE SAINT-AMBROISE;;1;I;4;82.0;1992;1992;1992;1;12;01/01/1992;;;;;2025.0;2.0;61;1.0
76;11;AUDE;11262;11100;NARBONNE;3;;RUE;PIERRE LAPRADE;;;16;;0;;;ENSEMBLE 1;;RESIDENCE ISLE SAINT-AMBROISE;;1;I;4;82.0;1992;1992;1992;1;12;01/01/1992;;;;;2025.0;2.0;61;1.0
76;11;AUDE;11262;11100;NARBONNE;8;;RUE;PIERRE LAPRADE;;;21;;0;;;ENSEMBLE 1;;RESIDENCE ISLE SAINT-AMBROISE;;1;I;4;82.0;1992;1992;1992;1;12;01/01/1992;;;;;2025.0;2.0;61;1.0
76;11;AUDE;11262;11100;NARBONNE;2;;RUE;PIERRE LAPRADE;;;15;;0;;;ENSEMBLE 1;;RESIDENCE ISLE SAINT-AMBROISE;;1;I;4;82.0;1992;1992;1992;1;12;01/01/1992;;;;;2025.0;2.0;61;1.0
76;11;AUDE;11262;11100;NARBONNE;10;;RUE;PIERRE LAPRADE;;;23;;0;;;ENSEMBLE 1;;RESIDENCE ISLE SAINT-AMBROISE;;1;I;4;82.0;1992;1992;1992;1;12;01/01/1992;;;;;2025.0;2.0;61;1.0
76;11;AUDE;11262;11100;NARBONNE;5;;RUE;PIERRE LAPRADE;;;18;;0;;;ENSEMBLE 1;;RESIDENCE ISLE SAINT-AMBROISE;;1;I;4;82.0;1992;1992;1992;1;12;01/01/1992;;;;;2025.0;2.0;61;1.0
76;11;AUDE;11262;11100;NARBONNE;12;;RUE;PIERRE LAPRADE;;;25;;0;;;ENSEMBLE 1;;RESIDENCE ISLE SAINT-AMBROISE;;1;I;4;82.0;1992;1992;1992;1;12;01/01/1992;;;;;2025.0;2.0;61;1.0
76;11;AUDE;11262;11100;NARBONNE;9;;RUE;PIERRE LAPRADE;;;22;;0;;;ENSEMBLE 1;;RESIDENCE ISLE SAINT-AMBROISE;;1;I;4;82.0;1992;1992;1992;1;12;01/01/1992;;;;;2025.0;2.0;61;1.0
76;11;AUDE;11262;11100;NARBONNE;11;;RUE;PIERRE LAPRADE;;;24;;0;;;ENSEMBLE 1;;RESIDENCE ISLE SAINT-AMBROISE;;1;I;4;82.0;1992;1992;1992;1;12;01/01/1992;;;;;2025.0;2.0;61;1.0
76;11;AUDE;11262;11100;NARBONNE;7;;CITE;PIERRE BROSSOLETTE;;;7;;0;;;ENSEMBLE 1;;BROSSOLETTE;;2;I;3;41.0;1954;1954;1954;1;99;01/07/1995;;;;;2027.0;2.0;6;1.0
76;11;AUDE;11262;11100;NARBONNE;11;;CITE;PIERRE BROSSOLETTE;;;11;;0;;;ENSEMBLE 1;;BROSSOLETTE;;2;I;3;41.0;1954;1954;1954;1;99;01/07/1995;;;;;2027.0;2.0;6;1.0
76;11;AUDE;11262;11100;NARBONNE;10;;CITE;PIERRE BROSSOLETTE;;;10;;0;;;ENSEMBLE 1;;BROSSOLETTE;;2;I;3;41.0;1954;1954;1954;1;99;01/07/1995;;;;;2027.0;2.0;6;1.0
76;11;AUDE;11262;11100;NARBONNE;6;;CITE;PIERRE BROSSOLETTE;;;6;;0;;;ENSEMBLE 1;;BROSSOLETTE;;2;I;3;41.0;1954;1954;1954;1;99;01/07/1995;;;;;2027.0;2.0;6;1.0
76;11;AUDE;11262;11100;NARBONNE;12;;CITE;PIERRE BROSSOLETTE;;;12;;0;;;ENSEMBLE 1;;BROSSOLETTE;;2;I;3;41.0;1954;1954;1954;1;99;01/07/1995;;;;;2027.0;2.0;6;1.0
76;11;AUDE;11262;11100;NARBONNE;8;;CITE;PIERRE BROSSOLETTE;;;8;;0;;;ENSEMBLE 1;;BROSSOLETTE;;2;I;3;41.0;1954;1954;1954;1;99;01/07/1995;;;;;2027.0;2.0;6;1.0
76;11;AUDE;11262;11100;NARBONNE;2;;CITE;PIERRE BROSSOLETTE;;;2;;0;;;ENSEMBLE 1;;BROSSOLETTE;;2;I;3;41.0;1954;1954;1954;1;99;01/07/1995;;;;;2027.0;2.0;6;1.0
76;11;AUDE;11262;11100;NARBONNE;4;;CITE;PIERRE BROSSOLETTE;;;4;;0;;;ENSEMBLE 1;;BROSSOLETTE;;2;I;3;41.0;1954;1954;1954;1;99;01/07/1995;;;;;2027.0;2.0;6;1.0
76;11;AUDE;11262;11100;NARBONNE;9;;CITE;PIERRE BROSSOLETTE;;;9;;0;;;ENSEMBLE 1;;BROSSOLETTE;;2;I;3;41.0;1954;1954;1954;1;99;01/07/1995;;;;;2027.0;2.0;6;1.0
76;11;AUDE;11262;11100;NARBONNE;1;;CITE;PIERRE BROSSOLETTE;;;1;;0;;;ENSEMBLE 1;;BROSSOLETTE;;2;I;3;41.0;1954;1954;1954;1;99;01/07/1995;;;;;2027.0;2.0;6;1.0
76;11;AUDE;11262;11100;NARBONNE;5;;CITE;PIERRE BROSSOLETTE;;;5;;0;;;ENSEMBLE 1;;BROSSOLETTE;;2;I;3;41.0;1954;1954;1954;1;99;01/07/1995;;;;;2027.0;2.0;6;1.0
76;11;AUDE;11262;11100;NARBONNE;3;;CITE;PIERRE BROSSOLETTE;;;3;;0;;;ENSEMBLE 1;;BROSSOLETTE;;2;I;3;41.0;1954;1954;1954;1;99;01/07/1995;;;;;2027.0;2.0;6;1.0
76;11;AUDE;11262;11100;NARBONNE;4;;R;PECLET;4186;;;;1;;;;;;APT N.6 ENCLOS PECLET;2;C;4;1023.0;1851;1988;1988;3;12;27/11/1986;;;C;D;;;;12.0
76;11;AUDE;11262;11100;NARBONNE;7;;PLACE;PAULE MINCK;8;;0;;3;;;0;SAINT JACQUES;;;1;C;3;912.0;1980;1995;1995;3;12;21/12/1992;;13.0;C;D;2018.0;;2;14.0
76;11;AUDE;11262;11100;NARBONNE;30;;RUE;PAUL VIDAL;11;;0;;0;;;D;LES CIGALES;;;2;C;4;1104.0;1984;1984;1984;1;12;10/01/1983;;13.0;C;D;2020.0;;2;14.0
76;11;AUDE;11262;11100;NARBONNE;32;;RUE;PAUL VIDAL;14;;0;;0;;;A;LES CIGALES;;;2;C;2;1188.0;1984;1984;1984;1;12;10/01/1983;;13.0;C;D;2020.0;;2;20.0
76;11;AUDE;11262;11100;NARBONNE;28;;RUE;PAUL VIDAL;9;;0;;0;;;B;LES CIGALES;;;2;C;4;1104.0;1984;1984;1984;1;12;10/01/1983;;13.0;C;D;2020.0;;2;14.0
76;11;AUDE;11262;11100;NARBONNE;26;;RUE;PAUL VIDAL;14;;0;;0;;;C;LES CIGALES;;;2;C;5;1104.0;1984;1984;1984;1;12;10/01/1983;;13.0;C;D;2020.0;;2;14.0
76;11;AUDE;11262;11100;NARBONNE;15;;AVENUE;PAUL TOURNAL;;;8;;1;;;BATIMENT;;AVENUE PAUL TOURNAL;;2;I;4;64.0;1953;1953;1953;1;99;01/01/1999;;;;;2030.0;2.0;4;1.0
76;11;AUDE;11262;11100;NARBONNE;43;;AVENUE;PAUL TOURNAL;;;22;;1;;;BATIMENT;;AVENUE PAUL TOURNAL;;2;I;4;64.0;1953;1953;1953;1;99;01/01/1999;;;;;2030.0;2.0;4;1.0
76;11;AUDE;11262;11100;NARBONNE;1;;AVENUE;PAUL TOURNAL;;;1;;0;;;BATIMENT;;AVENUE PAUL TOURNAL;;2;I;3;49.0;1953;1953;1953;1;99;01/01/1999;;;;;2030.0;2.0;4;1.0
76;11;AUDE;11262;11100;NARBONNE;7;;AVENUE;PAUL TOURNAL;;;4;;1;;;BATIMENT;;AVENUE PAUL TOURNAL;;2;I;4;64.0;1953;1953;1953;1;99;01/01/1999;;;;;2030.0;2.0;4;1.0
76;11;AUDE;11262;11100;NARBONNE;27;;AVENUE;PAUL TOURNAL;;;14;;1;;;BATIMENT;;AVENUE PAUL TOURNAL;;2;I;4;64.0;1953;1953;1953;1;99;01/01/1999;;;;;2030.0;2.0;4;1.0
76;11;AUDE;11262;11100;NARBONNE;29;;AVENUE;PAUL TOURNAL;;;15;;0;;;BATIMENT;;AVENUE PAUL TOURNAL;;2;I;3;49.0;1953;1953;1953;1;99;01/01/1999;;;;;2030.0;2.0;4;1.0
76;11;AUDE;11262;11100;NARBONNE;5;;AVENUE;PAUL TOURNAL;;;3;;0;;;BATIMENT;;AVENUE PAUL TOURNAL;;2;I;3;49.0;1953;1953;1953;1;99;01/01/1999;;;;;2030.0;2.0;4;1.0
76;11;AUDE;11262;11100;NARBONNE;31;;AVENUE;PAUL TOURNAL;;;16;;1;;;BATIMENT;;AVENUE PAUL TOURNAL;;2;I;4;64.0;1953;1953;1953;1;99;01/01/1999;;;;;2030.0;2.0;4;1.0
76;11;AUDE;11262;11100;NARBONNE;25;;AVENUE;PAUL TOURNAL;;;13;;0;;;BATIMENT;;AVENUE PAUL TOURNAL;;2;I;3;49.0;1953;1953;1953;1;99;01/01/1999;;;;;2030.0;2.0;4;1.0
76;11;AUDE;11262;11100;NARBONNE;33;;AVENUE;PAUL TOURNAL;;;17;;0;;;BATIMENT;;AVENUE PAUL TOURNAL;;2;I;3;49.0;1953;1953;1953;1;99;01/01/1999;;;;;2030.0;2.0;4;1.0
76;11;AUDE;11262;11100;NARBONNE;35;;AVENUE;PAUL TOURNAL;;;18;;1;;;BATIMENT;;AVENUE PAUL TOURNAL;;2;I;4;64.0;1953;1953;1953;1;99;01/01/1999;;;;;2030.0;2.0;4;1.0
76;11;AUDE;11262;11100;NARBONNE;37;;AVENUE;PAUL TOURNAL;;;19;;0;;;BATIMENT;;AVENUE PAUL TOURNAL;;2;I;3;49.0;1953;1953;1953;1;99;01/01/1999;;;;;2030.0;2.0;4;1.0
76;11;AUDE;11262;11100;NARBONNE;39;;AVENUE;PAUL TOURNAL;;;20;;1;;;BATIMENT;;AVENUE PAUL TOURNAL;;2;I;4;64.0;1953;1953;1953;1;99;01/01/1999;;;;;2030.0;2.0;4;1.0
76;11;AUDE;11262;11100;NARBONNE;41;;AVENUE;PAUL TOURNAL;;;21;;0;;;BATIMENT;;AVENUE PAUL TOURNAL;;2;I;3;49.0;1953;1953;1953;1;99;01/01/1999;;;;;2030.0;2.0;4;1.0
76;11;AUDE;11262;11100;NARBONNE;9;;AVENUE;PAUL TOURNAL;;;5;;0;;;BATIMENT;;AVENUE PAUL TOURNAL;;2;I;3;49.0;1953;1953;1953;1;99;01/01/1999;;;;;2030.0;2.0;4;1.0
76;11;AUDE;11262;11100;NARBONNE;49;;AVENUE;PAUL TOURNAL;;;25;;0;;;BATIMENT;;AVENUE PAUL TOURNAL;;2;I;3;49.0;1953;1953;1953;1;99;01/01/1999;;;;;2030.0;2.0;4;1.0
76;11;AUDE;11262;11100;NARBONNE;45;;AVENUE;PAUL TOURNAL;;;23;;0;;;BATIMENT;;AVENUE PAUL TOURNAL;;2;I;3;49.0;1953;1953;1953;1;99;01/01/1999;;;;;2030.0;2.0;4;1.0
76;11;AUDE;11262;11100;NARBONNE;17;;AVENUE;PAUL TOURNAL;;;9;;0;;;BATIMENT;;AVENUE PAUL TOURNAL;;2;I;3;49.0;1953;1953;1953;1;99;01/01/1999;;;;;2030.0;2.0;4;1.0
76;11;AUDE;11262;11100;NARBONNE;55;;AVENUE;PAUL TOURNAL;;;28;;1;;;BATIMENT;;AVENUE PAUL TOURNAL;;2;I;4;64.0;1953;1953;1953;1;99;01/01/1999;;;;;2030.0;2.0;4;1.0
76;11;AUDE;11262;11100;NARBONNE;53;;AVENUE;PAUL TOURNAL;;;27;;0;;;BATIMENT;;AVENUE PAUL TOURNAL;;2;I;3;49.0;1953;1953;1953;1;99;01/01/1999;;;;;2030.0;2.0;4;1.0
76;11;AUDE;11262;11100;NARBONNE;51;;AVENUE;PAUL TOURNAL;;;26;;1;;;BATIMENT;;AVENUE PAUL TOURNAL;;2;I;4;64.0;1953;1953;1953;1;99;01/01/1999;;;;;2030.0;2.0;4;1.0
76;11;AUDE;11262;11100;NARBONNE;11;;AVENUE;PAUL TOURNAL;;;6;;1;;;BATIMENT;;AVENUE PAUL TOURNAL;;2;I;4;64.0;1953;1953;1953;1;99;01/01/1999;;;;;2030.0;2.0;4;1.0
76;11;AUDE;11262;11100;NARBONNE;3;;AVENUE;PAUL TOURNAL;;;2;;1;;;BATIMENT;;AVENUE PAUL TOURNAL;;2;I;4;64.0;1953;1953;1953;1;99;01/01/1999;;;;;2030.0;2.0;4;1.0
76;11;AUDE;11262;11100;NARBONNE;47;;AVENUE;PAUL TOURNAL;;;24;;1;;;BATIMENT;;AVENUE PAUL TOURNAL;;2;I;4;64.0;1953;1953;1953;1;99;01/01/1999;;;;;2030.0;2.0;4;1.0
76;11;AUDE;11262;11100;NARBONNE;19;;AVENUE;PAUL TOURNAL;;;10;;1;;;BATIMENT;;AVENUE PAUL TOURNAL;;2;I;4;64.0;1953;1953;1953;1;99;01/01/1999;;;;;2030.0;2.0;4;1.0
76;11;AUDE;11262;11100;NARBONNE;21;;AVENUE;PAUL TOURNAL;;;11;;0;;;BATIMENT;;AVENUE PAUL TOURNAL;;2;I;3;49.0;1953;1953;1953;1;99;01/01/1999;;;;;2030.0;2.0;4;1.0
76;11;AUDE;11262;11100;NARBONNE;23;;AVENUE;PAUL TOURNAL;;;12;;1;;;BATIMENT;;AVENUE PAUL TOURNAL;;2;I;4;64.0;1953;1953;1953;1;99;01/01/1999;;;;;2030.0;2.0;4;1.0
76;11;AUDE;11262;11100;NARBONNE;13;;AVENUE;PAUL TOURNAL;;;7;;0;;;BATIMENT;;AVENUE PAUL TOURNAL;;2;I;3;49.0;1953;1953;1953;1;99;01/01/1999;;;;;2030.0;2.0;4;1.0
76;11;AUDE;11262;11100;NARBONNE;80;;AV;PAUL SABATIER;111;;;;0;;;;;;APPARTEMENT 111;2;C;4;1339.0;2017;2017;2017;1;13;03/04/2017;;;A;A;;;02-0506;19.0
76;11;AUDE;11262;11100;NARBONNE;70;;AV;PAUL SABATIER;2305;;;;0;;;;;;APPARTEMENT 2305;2;C;2;2948.0;2017;2017;2017;1;13;03/04/2017;;;A;A;;;02-0506;46.0
76;11;AUDE;11262;11100;NARBONNE;11;;IMP;PAUL RIQUET;5769;;;;1;;;;;;APT N.8;2;C;3;1085.0;2011;2011;2011;4;13;05/07/2010;;;A;A;;;;16.0
76;11;AUDE;11262;11100;NARBONNE;4;;RUE;PARMENTIER;12;;3;;1;;;BATIMENT 1;;CHARITE (31 PLA);;1;C;2;1099.0;1981;1981;1981;1;12;13/06/1980;;;;;2035.0;2.0;39;18.0
76;11;AUDE;11262;11100;NARBONNE;2;;RUE;PARMENTIER;1;;2;;0;;;BATIMENT 1;;CHARITE (31 PLA);;1;C;1;39.0;1981;1981;1981;1;12;13/06/1980;;;;;2035.0;2.0;39;1.0
76;11;AUDE;11262;11100;NARBONNE;47A;;AVENUE;MONTESQUIEU;;;6;;0;;;ENSEMBLE 1;;30 PLA MONTESQUIEU;;2;I;4;84.0;1986;1986;1986;1;12;01/10/1986;;;B;C;2020.0;2.0;50;1.0
76;11;AUDE;11262;11100;NARBONNE;47;;AVENUE;MONTESQUIEU;;;5;;0;;;ENSEMBLE 1;;30 PLA MONTESQUIEU;;2;I;4;85.0;1986;1986;1986;1;12;01/10/1986;;;B;D;2020.0;2.0;50;1.0
76;11;AUDE;11262;11100;NARBONNE;43;;AVENUE;MONTESQUIEU;;;1;;0;;;ENSEMBLE 1;;30 PLA MONTESQUIEU;;2;I;3;72.0;1986;1986;1986;1;12;01/10/1986;;;C;D;2020.0;2.0;50;1.0
76;11;AUDE;11262;11100;NARBONNE;43A;;AVENUE;MONTESQUIEU;;;2;;0;;;ENSEMBLE 1;;30 PLA MONTESQUIEU;;2;I;4;84.0;1986;1986;1986;1;12;01/10/1986;;;B;C;2020.0;2.0;50;1.0
76;11;AUDE;11262;11100;NARBONNE;51A;;AVENUE;MONTESQUIEU;;;10;;0;;;ENSEMBLE 1;;30 PLA MONTESQUIEU;;2;I;4;84.0;1986;1986;1986;1;12;01/10/1986;;;B;C;2020.0;2.0;50;1.0
76;11;AUDE;11262;11100;NARBONNE;53;;AVENUE;MONTESQUIEU;;;11;;0;;;ENSEMBLE 1;;30 PLA MONTESQUIEU;;2;I;3;72.0;1986;1986;1986;1;12;01/10/1986;;;B;D;2020.0;2.0;50;1.0
76;11;AUDE;11262;11100;NARBONNE;45;;AVENUE;MONTESQUIEU;;;3;;0;;;ENSEMBLE 1;;30 PLA MONTESQUIEU;;2;I;4;84.0;1986;1986;1986;1;12;01/10/1986;;;B;C;2020.0;2.0;50;1.0
76;11;AUDE;11262;11100;NARBONNE;49;;AVENUE;MONTESQUIEU;;;7;;0;;;ENSEMBLE 1;;30 PLA MONTESQUIEU;;2;I;3;72.0;1986;1986;1986;1;12;01/10/1986;;;C;D;2020.0;2.0;50;1.0
76;11;AUDE;11262;11100;NARBONNE;49A;;AVENUE;MONTESQUIEU;;;8;;0;;;ENSEMBLE 1;;30 PLA MONTESQUIEU;;2;I;3;72.0;1986;1986;1986;1;12;01/10/1986;;;C;D;2020.0;2.0;50;1.0
76;11;AUDE;11262;11100;NARBONNE;45A;;AVENUE;MONTESQUIEU;;;4;;0;;;ENSEMBLE 1;;30 PLA MONTESQUIEU;;2;I;3;72.0;1986;1986;1986;1;12;01/10/1986;;;C;D;2020.0;2.0;50;1.0
76;11;AUDE;11262;11100;NARBONNE;51;;AVENUE;MONTESQUIEU;;;9;;0;;;ENSEMBLE 1;;30 PLA MONTESQUIEU;;2;I;4;84.0;1986;1986;1986;1;12;01/10/1986;;;B;C;2020.0;2.0;50;1.0
76;11;AUDE;11262;11100;NARBONNE;7 B;;RUE;MICHELET;17;;2;;1;;;ENSEMBLE 1;;40 PLA SAINT-SEBASTIEN;;1;C;2;1291.0;1640;1986;1986;2;11;01/05/1986;;;;;2019.0;2.0;49;24.0
76;11;AUDE;11262;11100;NARBONNE;7;;RUE;MICHELET;23;;1;;2;;;ENSEMBLE 1;;40 PLA SAINT-SEBASTIEN;;1;C;2;327.0;1640;1986;1986;2;11;01/05/1986;;;;;2019.0;2.0;49;6.0
76;11;AUDE;11262;11100;NARBONNE;16;;RUE;MARCEAU;12;;1;;1;;;ENSEMBLE 1;;9 PLA RESIDENCE MARCEAU;;1;C;3;670.0;1997;1997;1997;1;11;01/09/1997;;;;;2028.0;2.0;81;9.0
76;11;AUDE;11262;11100;NARBONNE;25;;RUE;MARCEAU;31;;1;;3;;;ENSEMBLE 1;;4 PLA RUE MARCEAU;;1;C;4;282.0;1850;1982;1982;2;11;01/05/1982;;;;;2035.0;2.0;41;4.0
76;11;AUDE;11262;11100;NARBONNE;1 C;;RUE;MALTE BRUN;5;;0;;0;;;0;L`ORION;;;2;C;3;1056.0;1996;1996;1996;1;12;10/10/1994;;13.0;C;D;2027.0;;2;15.0
76;11;AUDE;11262;11100;NARBONNE;41;;RUE;LOUIS MALLE;;;33;;0;;;ENSEMBLE 1;;BALISTE;;2;I;3;68.0;1996;1996;1996;1;12;15/04/1996;;;;;2027.0;2.0;75;1.0
76;11;AUDE;11262;11100;NARBONNE;8;;RUE;LOUIS MALLE;;;16;;0;;;ENSEMBLE 1;;BALISTE;;2;I;3;72.0;1996;1996;1996;1;12;15/04/1996;;;;;2027.0;2.0;75;1.0
76;11;AUDE;11262;11100;NARBONNE;43;;RUE;LOUIS MALLE;;;34;;0;;;ENSEMBLE 1;;BALISTE;;2;I;3;68.0;1996;1996;1996;1;12;15/04/1996;;;;;2027.0;2.0;75;1.0
76;11;AUDE;11262;11100;NARBONNE;13;;RUE;LOUIS MALLE;;;11;;0;;;ENSEMBLE 1;;BALISTE;;2;I;3;68.0;1996;1996;1996;1;12;15/04/1996;;;;;2027.0;2.0;75;1.0
76;11;AUDE;11262;11100;NARBONNE;3;;RUE;LOUIS MALLE;;;6;;0;;;ENSEMBLE 1;;BALISTE;;2;I;4;82.0;1996;1996;1996;1;12;15/04/1996;;;;;2027.0;2.0;75;1.0
76;11;AUDE;11262;11100;NARBONNE;5;;RUE;LOUIS MALLE;;;7;;0;;;ENSEMBLE 1;;BALISTE;;2;I;3;68.0;1996;1996;1996;1;12;15/04/1996;;;;;2027.0;2.0;75;1.0
76;11;AUDE;11262;11100;NARBONNE;21;;RUE;LOUIS MALLE;;;23;;0;;;ENSEMBLE 1;;BALISTE;;2;I;3;68.0;1996;1996;1996;1;12;15/04/1996;;;;;2027.0;2.0;75;1.0
76;11;AUDE;11262;11100;NARBONNE;37;;RUE;LOUIS MALLE;;;31;;0;;;ENSEMBLE 1;;BALISTE;;2;I;4;82.0;1996;1996;1996;1;12;15/04/1996;;;;;2027.0;2.0;75;1.0
76;11;AUDE;11262;11100;NARBONNE;4;;RUE;LOUIS MALLE;;;20;;0;;;ENSEMBLE 1;;BALISTE;;2;I;3;72.0;1996;1996;1996;1;12;15/04/1996;;;;;2027.0;2.0;75;1.0
76;11;AUDE;11262;11100;NARBONNE;17;;RUE;LOUIS MALLE;;;13;;0;;;ENSEMBLE 1;;BALISTE;;2;I;4;82.0;1996;1996;1996;1;12;15/04/1996;;;;;2027.0;2.0;75;1.0
76;11;AUDE;11262;11100;NARBONNE;6;;RUE;LOUIS MALLE;;;18;;0;;;ENSEMBLE 1;;BALISTE;;2;I;3;72.0;1996;1996;1996;1;12;15/04/1996;;;;;2027.0;2.0;75;1.0
76;11;AUDE;11262;11100;NARBONNE;12;;RUE;LOUIS MALLE;;;36;;0;;;ENSEMBLE 1;;BALISTE;;2;I;3;72.0;1996;1996;1996;1;12;15/04/1996;;;;;2027.0;2.0;75;1.0
76;11;AUDE;11262;11100;NARBONNE;15;;RUE;LOUIS MALLE;;;12;;0;;;ENSEMBLE 1;;BALISTE;;2;I;4;82.0;1996;1996;1996;1;12;15/04/1996;;;;;2027.0;2.0;75;1.0
76;11;AUDE;11262;11100;NARBONNE;7;;RUE;LOUIS MALLE;;;8;;0;;;ENSEMBLE 1;;BALISTE;;2;I;3;68.0;1996;1996;1996;1;12;15/04/1996;;;;;2027.0;2.0;75;1.0
76;11;AUDE;11262;11100;NARBONNE;9;;RUE;LOUIS MALLE;;;9;;0;;;ENSEMBLE 1;;BALISTE;;2;I;3;68.0;1996;1996;1996;1;12;15/04/1996;;;;;2027.0;2.0;75;1.0
76;11;AUDE;11262;11100;NARBONNE;19;;RUE;LOUIS MALLE;;;22;;0;;;ENSEMBLE 1;;BALISTE;;2;I;3;68.0;1996;1996;1996;1;12;15/04/1996;;;;;2027.0;2.0;75;1.0
76;11;AUDE;11262;11100;NARBONNE;1;;RUE;LOUIS MALLE;;;5;;0;;;ENSEMBLE 1;;BALISTE;;2;I;4;82.0;1996;1996;1996;1;12;15/04/1996;;;;;2027.0;2.0;75;1.0
76;11;AUDE;11262;11100;NARBONNE;10;;RUE;LOUIS MALLE;;;14;;0;;;ENSEMBLE 1;;BALISTE;;2;I;3;72.0;1996;1996;1996;1;12;15/04/1996;;;;;2027.0;2.0;75;1.0
76;11;AUDE;11262;11100;NARBONNE;20;;RUE;LOUIS MALLE;;;42;;0;;;ENSEMBLE 1;;BALISTE;;2;I;3;72.0;1996;1996;1996;1;12;15/04/1996;;;;;2027.0;2.0;75;1.0
76;11;AUDE;11262;11100;NARBONNE;33;;RUE;LOUIS MALLE;;;29;;0;;;ENSEMBLE 1;;BALISTE;;2;I;3;68.0;1996;1996;1996;1;12;15/04/1996;;;;;2027.0;2.0;75;1.0
76;11;AUDE;11262;11100;NARBONNE;25;;RUE;LOUIS MALLE;;;25;;0;;;ENSEMBLE 1;;BALISTE;;2;I;4;82.0;1996;1996;1996;1;12;15/04/1996;;;;;2027.0;2.0;75;1.0
76;11;AUDE;11262;11100;NARBONNE;27;;RUE;LOUIS MALLE;;;26;;0;;;ENSEMBLE 1;;BALISTE;;2;I;4;82.0;1996;1996;1996;1;12;15/04/1996;;;;;2027.0;2.0;75;1.0
76;11;AUDE;11262;11100;NARBONNE;39;;RUE;LOUIS MALLE;;;32;;0;;;ENSEMBLE 1;;BALISTE;;2;I;4;82.0;1996;1996;1996;1;12;15/04/1996;;;;;2027.0;2.0;75;1.0
76;11;AUDE;11262;11100;NARBONNE;29;;RUE;LOUIS MALLE;;;27;;0;;;ENSEMBLE 1;;BALISTE;;2;I;4;90.0;1996;1996;1996;1;12;15/04/1996;;;;;2027.0;2.0;75;1.0
76;11;AUDE;11262;11100;NARBONNE;31;;RUE;LOUIS MALLE;;;28;;0;;;ENSEMBLE 1;;BALISTE;;2;I;4;82.0;1996;1996;1996;1;12;15/04/1996;;;;;2027.0;2.0;75;1.0
76;11;AUDE;11262;11100;NARBONNE;14;;RUE;LOUIS MALLE;;;38;;0;;;ENSEMBLE 1;;BALISTE;;2;I;3;72.0;1996;1996;1996;1;12;15/04/1996;;;;;2027.0;2.0;75;1.0
